"","Site","WY","Month","X.x","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY","Id","OBJECTID","Shape_Area..km2.","Shape_Leng","raw.ag.area.2001","raw.ag.area.2016","raw.forest.area.2001..km2.","forest.2001..","raw.forest.area.2016","raw.grassland.area.2001","raw.grassland.area.2016","raw.scrub.area.2001","raw.scrub.area.2016","raw.urban.area.2001","raw.urban.area.2016","raw.water.area.2001","raw.water.area.2016","ForestChange","ScrubChange","UrbanChange","Air1","PO41","NO31","pH1","Cond1","Tur1","O21","H2Otemp1","TotalColiform1","EColi1","ppt1","cwd1","tmx1","tmn1","NDVI1","Air3","PO43","NO33","pH3","Cond3","Tur3","O23","H2Otemp3","TotalColiform3","EColi3","ppt3","cwd3","tmx3","tmn3","X.y","Acari","Aeshnidae","Ameletidae","Amphipoda","Amphizoidae","Apataniidae","Arctopsychinae","Athericidae","Baetidae","Belostomatidae","Blephariceridae","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Cladocera","Coenagrionidae","Copepoda","Cordulegastridae","Corduliidae","Corydalidae","Decapoda","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Ephemeridae","Ephydridae","Gastropoda","Glossosomatidae","Gomphidae","Haliplidae","Helicopsychidae","Heptageniidae","Hirudunea","Hydraenidae","Hydrophilidae","Hydropsychidae","Hydroptilidae","Isonychiidae","Isopoda","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nematoda","Nematomorpha","Nemertea","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Pelecypoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyralidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Tipulidae","Turbellaria","Uenoidae","Unknown","Veliidae","number","insect.taxa","ple.taxa","tri.taxa","ept.p","tol.p","intol.p","hil.in","p.p","insect.score","ple.score","tri.score","ept.score","tol.score","intol.score","hil.score","p.score","ibi.score"
"236",6,2003,10,986,30.4,0.033333333,0.813333333,7.5,103.7666667,0.433333333,11.01333333,14.5,7.791357516,2.747270914,0,79.5,24.38,9.52,8,13,-0.056,"6 2003",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,25.1,0.77,0.903333333,7.9,95.76666667,0.2,8.856666667,19.71666667,7.348008213,5.020585625,0.4,130.2,32.13,14.19,-0.056,31.0666666666667,0.41,1.07777777766667,7.33333333333333,108.28888889,0.4,9.49444444333333,18.9333333333333,7.643574415,4.35001484133333,0.166666666666667,121.733333333333,30.93,13.7833333333333,99,14,0,0,6,0,0,0,0,31,0,0,1,0,0,0,0,0,230,0,0,4,0,0,2,0,0,0,0,0,51,2,1,0,0,48,0,0,0,5,0,0,0,0,14,3,0,0,0,0,35,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,3,1,0,0,18,0,0,1,1,18,0,0,0,502,21,3,4,31.87250996,11.15537849,2.788844622,5.364541833,9.163346614,3,3,2,2,1,1,1,3,16
"237",6,2003,6,982,38.8,0.24,0.263333333,7.4,161.35,0.25,9.443333333,19.98333333,6.952919831,4.988389685,0,0,30.79,13.95,8,13,-0.056,"6 2003",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,29.1,0.016666667,0.4,7.1,57.63333333,1.733333333,10.60333333,12.03333333,4.90897164,1.131402111,54.9,0,24.05,9.4,-0.056,30.2666666666667,0.0933333333333333,0.25,6.988888889,93.6055555533333,1.961111111,10.4577777776667,13.37222222,6.48530678733333,3.14707473633333,82.2,0,23.25,9.32666666666667,98,8,0,0,0,0,0,0,0,62,0,0,1,0,0,0,0,3,160,0,0,1,0,0,0,0,0,0,0,0,27,3,3,0,0,9,4,1,0,3,3,0,0,0,98,47,0,0,0,7,23,1,0,0,0,2,0,0,0,0,0,22,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,500,22,2,5,27.6,2.4,3,4.738,14.2,3,2,3,1,2,1,2,5,19
"238",6,2004,10,998,20.5,0.036666667,0.306666667,7.4,152.0333333,0.533333333,9.81,11.45,7.791357516,6.825242857,7.4,75.7,28.07,10.65,8,13,-0.051,"6 2004",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,29.7,0.023333333,0.013333333,5.733333333,96.46666667,0.816666667,9.923333333,16.85,6.418528055,3.786459782,6.3,120.6,30.25,12.19,-0.051,27.2333333333333,0.02,0.12,6.422222222,114.922222213333,0.5,9.642222222,16.4666666666667,7.33374769566667,4.880799058,4.56666666666667,123.366666666667,30.5233333333333,12.6466666666667,101,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,126,0,0,14,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,5,1,0,0,0,82,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,9,0,0,0,0,6,0,0,0,51,0,0,0,0,5,0,0,0,503,13,2,2,30.81510934,4.174950298,1.988071571,4.900596421,4.572564612,1,2,1,2,1,1,2,2,12
"239",6,2004,6,994,32,0.026666667,0,7.133333333,133.7333333,0.55,7.933333333,21.4,6.700854103,4.479606963,0.6,129.5,30.33,13.75,8,13,-0.051,"6 2004",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,32.5,0,0.006666667,7.5,107.5333333,0.733333333,9.303333333,20.26666667,7.791357516,3.686376324,11,0,25.3,9.72,-0.051,27.0666666666667,0.0133333333333333,0.0955555556666667,7.33333333333333,134.177777766667,0.677777777666667,9.73555555533333,18.5755555566667,7.22070012233333,3.43924849666667,10.1333333333333,43.1666666666667,25.9566666666667,10.42,100,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,57,1,0,5,0,0,0,0,0,0,0,0,64,0,0,0,0,1,3,0,0,0,2,0,0,0,200,2,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,17,0,1,0,8,0,6,1,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,431,16,2,4,16.2412993,3.712296984,4.408352668,4.37587007,6.26450116,2,2,2,1,2,2,3,2,16
"240",6,2005,10,1010,15.1,0,0,6.5,162.4666667,0.866666667,10.29333333,13.41666667,7.791357516,5.959199587,143.3,0,22.03,8.59,8,13,0.233,"6 2005",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,25.3,0.013333333,0.01,6.966666667,104.9333333,0.05,9.703333333,15.33333333,7.791357516,3.686376324,8.1,116.1,28.29,11.59,0.233,22.1666666666667,0.01,0.008888889,7.04,124.6,0.421111111333333,9.45888888766667,16.1833333333333,7.791357516,4.51652224833333,50.4666666666667,97.7,28.3133333333333,12.17,103,4,0,0,0,0,0,0,0,92,0,0,4,0,0,0,0,0,47,0,0,11,0,0,0,0,0,0,0,0,106,1,0,0,0,8,0,0,0,0,0,0,0,0,75,19,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,15,0,2,0,0,0,0,0,1,0,0,70,0,0,0,1,3,0,2,0,494,17,2,5,29.35222672,4.251012146,4.453441296,4.591093117,8.502024291,2,2,3,1,1,2,2,3,16
"241",6,2005,6,1006,27.1,0.02,0.096666667,7.2,128.8333333,0.65,8.806666667,19.3,6.017619505,5.265277512,46.7,0,26.06,11.11,8,13,0.229,"6 2005",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,14.3,0.196666667,0.13,5.666666667,35.8,3.233333333,10.29,11.5,7.791357516,6.133398043,133,0,22.53,10.51,0.233,19.7333333333333,0.098888889,0.11,6.51111111133333,81.5777777666667,1.80555555533333,9.95333333233333,14.1666666666667,5.89753351733333,4.59581278133333,80.3,0,22.3633333333333,9.14333333333333,102,4,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,99,2,0,0,2,0,0,0,0,0,2,0,22,10,18,0,0,0,0,0,0,0,36,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,8,0,0,0,20,3,2,0,16,0,0,2,0,0,4,0,0,464,0,0,0,0,0,0,0,0,1003,17,2,6,31.50548355,0.398803589,4.685942173,5.020937188,4.08773679,2,2,3,2,5,2,1,1,18
"242",6,2006,10,1022,24.9,0.006666667,0.023333333,7.316666667,117.9,0,5.08,12.2,7.253894921,4.102643365,31.6,47.6,23.28,10.25,8,13,-0.007,"6 2006",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,25.6,0.033333333,0.023333333,6.166666667,132.4,0.1,9.083333333,15.2,7.791357516,3.314186005,0,128,30.65,12.93,-0.007,26.4,0.0155555556666667,0.0277777776666667,7.07000000033333,124.833333333333,0.0777777776666667,7.712222222,15.1666666666667,7.61220331766667,4.24070745,10.6,115.866666666667,28.83,12.56,105,5,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,198,0,0,13,0,0,0,0,0,0,0,0,55,0,0,0,0,7,0,1,0,1,1,0,0,0,68,17,0,0,0,1,38,0,0,0,0,1,1,0,3,4,0,1,0,0,0,1,0,0,1,11,0,0,0,0,5,0,0,0,6,0,0,0,0,5,0,0,0,504,20,2,6,24.8015873,4.761904762,1.19047619,5.01984127,9.523809524,3,2,3,1,1,1,1,4,16
"243",6,2006,6,1018,27.4,0.056666667,0.036666667,7.136666667,161.8666667,0.8,9.286666667,16.53333333,7.791274855,5.463407986,0.4,0,31.16,14.78,8,13,-0.007,"6 2006",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,21.9,0.053333333,0.056666667,6.266666667,79.46666667,1.5,9.726666667,15.56666667,7.791357516,3.314186005,26.1,0,26.23,11.07,-0.007,21.7666666666667,0.0444444443333333,0.0333333336666667,6.79555555566667,96.3444444566667,2.688888889,9.968888888,13.8222222223333,6.920158528,4.110980684,91.2333333333333,0,24.7966666666667,11.28,104,3,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,1,0,0,0,0,17,1,5,0,0,0,0,0,0,0,16,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,2,0,2,0,0,0,0,0,2,0,0,223,0,0,0,0,0,0,0,0,503,14,1,3,35.1888668,0,3.578528827,4.990059642,3.578528827,1,1,2,2,5,1,1,1,14
"244",6,2007,10,1034,17.8,0.01,0.04,6.566666667,147.4,0.1,10.98,11.4,7.791357516,2.939161922,8.2,69,23.25,7.65,8,13,-0.021,"6 2007",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,23.8,0.01,0,7.726666667,86.4,0.2,9.336666667,16,7.791357516,3.608211551,20.5,101.9,27.27,10.86,-0.021,24.8666666666667,0.011111111,0.018888889,6.986666667,108.377777776667,0.1,9.83333333333333,15.61111111,7.791357516,3.32170005233333,9.56666666666667,115.033333333333,28.1033333333333,11.13,107,3,0,0,0,0,0,0,0,83,0,0,0,0,0,1,0,0,47,4,0,3,0,0,1,1,0,0,0,0,90,0,0,0,0,1,1,0,0,4,17,0,0,0,93,2,0,0,0,0,73,0,0,0,0,0,0,0,5,0,0,5,0,1,0,3,0,22,0,18,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,2,0,492,20,2,5,39.63414634,2.032520325,7.113821138,4.213414634,4.674796748,3,2,3,2,2,2,4,2,20
"245",6,2007,6,1030,42.2,0,0.016666667,6.6,69.96666667,0.933333333,9.516666667,14.6,7.791357516,4.166665224,8,64.1,30.2,12.7,8,13,-0.021,"6 2007",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,29.8,0.063333333,0.013333333,7.1,97.36666667,0.533333333,9.233333333,17.26666667,7.791357516,4.339901708,25,0,26.71,10.26,-0.021,31.6,0.0288888886666667,0.0166666666666667,7.171111111,100.28888888,0.959999999666667,9.73666666666667,14.0555555566667,7.371537516,4.020638331,35.7,21.3666666666667,25.9833333333333,9.76666666666667,106,2,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,0,47,2,3,0,0,2,14,0,0,0,6,0,0,0,119,14,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,18,0,0,0,15,0,36,0,9,7,0,0,0,4,0,0,0,24,0,0,0,1,0,0,4,0,497,19,2,3,32.3943662,1.810865191,14.48692153,4.118712274,7.042253521,3,2,2,2,2,3,4,3,21
"246",6,2008,10,1046,10.9,0.013333333,0.006666667,7.266666667,168.0333333,0.916666667,9.596666667,12.5,7.791357516,4.563305982,76.5,0,21.14,8.06,8,13,-0.069,"6 2008",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,25.9,0.016666667,0.003333333,6.533333333,98.76666667,2,9.19,18.76666667,7.791357516,6.531897516,0,129.6,32.02,13.13,-0.069,21.8,0.0177777776666667,0.00333333333333333,7.058888889,121.566666656667,1.05,9.21111111133333,17.2555555566667,7.791357516,5.09996537233333,25.5333333333333,102.066666666667,29.2266666666667,12.4433333333333,109,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,2,3,0,0,0,71,3,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,46,0,6,0,0,0,0,1,0,0,0,191,0,0,0,0,3,0,0,0,509,14,0,4,20.23575639,0.589390963,9.626719057,4.752455796,2.161100196,1,1,2,1,4,3,2,1,15
"247",6,2008,6,1042,31.5,0.066666667,0,7.55,101.2666667,0.36,9.57,20.1,7.791357516,5.842964539,0,138.8,30.98,12.72,8,13,-0.069,"6 2008",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,30.02,0.02,0.103333333,7.863333333,177.4666667,0.033333333,10.33333333,16.6,7.791357516,4.374498368,5.8,0,25.9,10.29,-0.069,30.8733333333333,0.0333333333333333,0.0766666666666667,7.61555555533333,179.1777778,0.232222222,9.98666666666667,16.2777777766667,6.929456238,4.51054963733333,4.73333333333333,46.2666666666667,25.79,9.37333333333333,108,22,0,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,147,0,0,5,0,0,0,0,0,0,0,0,74,0,0,0,0,5,0,0,0,1,3,0,0,0,100,20,0,0,4,2,49,0,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,28,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,20,0,533,16,2,3,22.51407129,2.814258912,12.19512195,4.303939962,11.44465291,2,2,2,1,2,3,3,4,19
"248",6,2009,10,1058,16.9,0.013333333,0.05,6.733333333,240.2,0.166666667,11.07333333,10.2,6.234214628,2.850706502,49.5,30.1,25.1,8.9,8,13,-0.058,"6 2009",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,18.7,0.023333333,0.013333333,7.353333333,90.43333333,1.1,10.17333333,15.16666667,7.791357516,4.265492818,4.2,127.8,31.76,15.86,-0.058,19.9333333333333,0.0244444443333333,0.0544444443333333,7.33777777766667,143.60000001,0.627777778,9.31888888666667,15.4,7.27230988666667,3.48160866966667,17.9333333333333,111,29.9233333333333,13.7566666666667,111,1,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,36,0,0,5,0,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,0,6,7,0,0,0,69,11,0,0,0,0,24,0,0,0,0,1,0,0,1,0,0,7,0,0,0,3,0,13,2,12,0,0,0,0,2,0,0,0,11,0,0,0,0,13,0,0,0,506,16,2,4,47.43083004,1.581027668,4.347826087,4.229249012,7.312252964,2,2,2,3,3,1,4,3,20
"249",6,2009,6,1054,24.8,0.023333333,0.016666667,7.806666667,158.8333333,0.64,10.20666667,17.33333333,7.791357516,4.479606963,15.3,0,28.02,13.43,8,13,-0.058,"6 2009",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,18.3,0.03,0.033333333,7.246666667,62.83333333,2.066666667,11.61333333,11.3,7.791357516,2.990719732,109.5,0,26.91,12.75,-0.058,18.7666666666667,0.0244444443333333,0.03,7.697777778,130.33333331,1.12444444466667,10.9844444433333,13.41111111,7.35261317833333,3.03966177366667,53.1333333333333,0,24.8933333333333,10.81,110,12,0,0,5,0,0,0,0,164,0,0,2,0,0,0,0,2,92,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,5,5,0,0,0,13,0,0,0,48,5,0,0,2,1,17,11,0,0,0,5,0,0,1,0,0,40,0,1,0,5,0,12,1,1,0,0,0,0,0,0,0,1,13,0,0,0,2,6,0,0,0,519,22,3,6,54.72061657,2.504816956,7.514450867,4.456647399,7.514450867,3,3,3,3,2,2,3,3,22
"250",6,2010,10,1070,16.7,0.023333333,0.01,7.606666667,113.4,0,11.11666667,10.3,7.791357516,3.634951112,78.9,0,21.64,8.76,8,13,0.013,"6 2010",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,16.5,0.076666667,0.11,7.36,110,1.066666667,9.803333333,15.5,7.791357516,3.594568775,1.4,127.8,30.25,13.85,0.013,19.7333333333333,0.0466666666666667,0.0655555556666667,7.40222222233333,112.466666666667,0.472222222333333,10.1644444453333,15.4333333333333,7.791357516,3.87588863466667,26.8333333333333,100,27.8166666666667,12.5,113,2,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,52,0,0,10,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,1,0,0,0,132,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,1,4,1,0,0,0,2,0,0,0,30,0,0,0,0,5,0,0,0,504,15,2,2,15.47619048,2.182539683,22.22222222,4.23015873,4.365079365,2,2,1,1,2,4,4,2,18
"251",6,2010,6,1066,21,0.033333333,0.086666667,7.576666667,92.6,1.233333333,12.34666667,17.6,7.791357516,5.346154696,1.3,0,28.48,13.98,8,13,0.013,"6 2010",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,10.6,0.02,0.033333333,7.18,68.2,4.3,11.63333333,6.9,7.791357516,4.806477043,63.7,0,20.2,7.8,0.013,18.7666666666667,0.022222222,0.0477777776666667,7.4,74.6333333333333,3.011111111,11.85,11.1666666666667,7.791357516,4.41907280566667,82.7333333333333,0,21.5933333333333,9.06,112,3,0,0,2,0,0,0,0,299,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,12,1,14,0,0,0,4,0,0,1,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,104,1,0,0,0,0,0,0,0,513,15,2,3,67.25146199,0.584795322,4.288499025,4.473684211,1.364522417,2,2,2,4,4,1,3,1,19
"252",6,2011,10,1081,25.4,0.023333333,0.01,7.433333333,118.4,0.35,10.23,15.1,7.791357516,2.493205453,157.6,0,23.12,11.2,8,13,0.034,"6 2011",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,22.4,0.096666667,0.066666667,7.09,113.1666667,0.356666667,8.046666667,19,5.728800238,4.185098925,0,0,33.29,16.05,0.034,23.1,0.0677777776666667,0.038888889,7.50444444433333,124.955555566667,0.487777778,8.95222222233333,18.0666666666667,7.03839767833333,4.05944578266667,52.5333333333333,0,29.42,14.2833333333333,115,6,0,0,20,0,0,0,0,86,0,0,0,0,0,2,0,0,28,3,0,14,0,0,0,0,0,0,0,0,83,0,3,0,0,17,2,0,0,11,17,0,0,0,105,6,0,0,0,1,36,0,0,0,0,1,0,0,10,0,0,7,0,1,0,0,0,27,0,19,0,0,0,1,2,0,0,0,5,0,0,0,0,6,0,0,0,519,21,3,5,40.8477842,8.285163776,9.055876686,4.360308285,9.248554913,3,3,3,2,1,3,3,3,21
"253",6,2011,6,1078,20,0.13,0.093333333,6.68,92.96666667,1.52,9.38,17.8,7.791357516,6.418528055,48.77,0,26.16,12.23,8,13,0.034,"6 2011",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,14.5,0.063333333,0.023333333,7.026666667,73.16666667,1.366666667,11.34333333,9.9,7.594028891,6.248429647,65.09,0,20.72,7.71,0.034,14.7333333333333,0.0666666666666667,0.051111111,6.79444444466667,73.0000000033333,1.94,10.71,11.9666666666667,6.60420846133333,4.69264822533333,48.3533333333333,0,21.7566666666667,8.60333333333333,114,19,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,1,66,3,0,3,0,0,0,0,0,0,0,0,13,3,63,0,0,0,8,0,0,0,38,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,37,0,1,0,4,0,0,0,4,0,0,0,0,1,0,0,0,25,0,0,0,1,0,0,2,0,489,20,1,5,72.18813906,0.81799591,16.56441718,4.022494888,6.952965235,3,1,3,5,4,4,4,3,27
"254",6,2012,10,1092,15.9,0.256666667,0.1,7.04,160.3,0.39,9.243333333,13.8,6.531897516,2.681021529,73.36,19.79,23.48,10.37,8,13,-0.037,"6 2012",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,25.3,0.086666667,0.036666667,7.496666667,100.5,0.026666667,9.406666667,17.56666667,7.791357516,2.602689685,0,132.7,32.55,15.05,-0.037,23.4666666666667,0.132222222333333,0.0711111113333333,7.377777778,119.633333333333,0.444444444666667,8.931111111,18.2222222233333,7.16438126,3.136948533,24.46,110.963333333333,30.5333333333333,14.2433333333333,117,12,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,46,8,0,8,0,0,0,0,0,0,0,0,42,1,2,0,0,4,2,0,0,12,62,0,0,0,106,0,0,0,0,4,48,0,0,0,0,0,0,0,28,0,0,20,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,0,414,0,0,0,0,20,0,0,0,987,16,2,4,33.02938197,4.052684904,4.457953394,5.061803445,7.80141844,2,2,2,2,1,2,1,3,15
"255",6,2012,11,1093,9.6,0.04,0.166666667,7.356666667,152.2333333,0.383333333,13.08,7.3,4.62399194,2.00148,36.95,0,15.64,4.8,8,13,-0.037,"6 2012",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,15.9,0.256666667,0.1,7.04,160.3,0.39,9.243333333,13.8,6.531897516,2.681021529,73.36,19.79,23.48,10.37,-0.037,16.9333333333333,0.127777778,0.101111111333333,7.297777778,137.677777766667,0.266666666666667,10.5766666666667,12.88888889,6.31574899066667,2.42839707133333,36.77,50.83,23.89,10.0733333333333,118,24,0,0,1,0,0,0,0,190,0,0,0,0,0,0,0,0,107,23,0,23,0,0,0,0,0,0,0,0,105,0,0,0,0,11,5,0,0,4,84,0,0,0,172,1,0,0,0,3,116,1,0,0,0,0,0,0,10,0,0,13,0,1,0,0,12,31,0,13,0,0,0,0,2,0,0,0,18,0,0,0,4,10,0,0,0,984,20,3,6,50.81300813,4.573170732,8.130081301,4.332317073,10.46747967,3,3,3,3,1,2,3,4,22
"256",6,2012,6,1089,23.6,0,0.113333333,5.466666667,135.1666667,0.783333333,8.333333333,20.1,7.791357516,5.842964539,9.4,0,29.23,12.54,8,13,-0.037,"6 2012",11,11,13.99801312,25507.5503,0,0,6.255060673,44.68534655,10.20791245,0.838318706,0.834576547,5.590609074,1.63906765,1.309612155,1.311433196,0.006231945,0.006259257,3.952851777,-3.951541424,0.00182104100000013,22.9,0.036666667,0.056666667,6.893333333,82.86666667,0.773333333,9.86,15.6,5.020585625,2.694627181,3.92,0,25.6,10.29,-0.037,20.1333333333333,0.0455555556666667,0.06,6.43444444433333,93.0333333466667,1.49666666633333,9.492222221,15.5,6.08072185933333,4.24392720566667,54.76,0,24.71,9.96666666666667,116,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,0,54,0,41,0,0,1,4,1,0,2,116,0,0,0,35,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,5,0,1,0,8,1,14,0,19,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,440,21,3,5,59.31818182,1.363636364,16.59090909,3.861363636,3.636363636,3,3,3,3,3,4,4,1,24
